project_id,user_story,target,pbi_type,hu_q_score,defect_reasoning,is_atomic,pbi_type_encoded,Real_SP,Pred_SP,Abs_Error,Complexity,Pred_FIB,Level_Distance
21149814,"FE: Move TafComponentsLookup to Taf library - investigation - Component is now in knmi, should be part of the Taf module so other apps can use it as well Make additional tickets if needed",3,Spike,3.0,"El PBI es una tarea de investigación para mover un componente a una biblioteca compartida, lo que sugiere que se necesita explorar cómo hacerlo. Sin embargo, carece de detalles sobre el enfoque de la investigación, los criterios de éxito y el contexto del sistema. Esto lo hace comprensible pero requiere refinamiento para ser más claro y útil.",,1,3,2.8222465292754486,0.1777534707245514,Pequeña (1-3 SP),3,0
278964,Remove support of ~backstage in Danger - ## Proposal There are Danger checks which refer to ~backstage that need to be updated with https://gitlab.com/gitlab-org/quality/team-tasks/-/issues/488#proposal `gitlab-org/gitlab` https://gitlab.com/gitlab-org/gitlab/-/merge_requests/36420 - [x] Update https://gitlab.com/gitlab-org/gitlab/-/blob/master/danger/specs/Dangerfile - [x] Update https://gitlab.com/gitlab-org/gitlab/-/blob/master/danger/metadata/Dangerfile - [x] Update https://gitlab.com/gitlab-org/gitlab/-/blob/master/lib/gitlab/danger/changelog.rb `gitlab-org/gitaly` https://gitlab.com/gitlab-org/gitaly/-/merge_requests/2371 - [x] Update https://gitlab.com/gitlab-org/gitaly/-/blob/master/danger/changelog/Dangerfile - ~~[ ] Update https://gitlab.com/gitlab-org/gitaly/-/blob/master/danger/labels/Dangerfile~~ There is no more ~backstage in this file https://gitlab.com/gitlab-org/gitaly/-/commit/a3c43b4f2d0dd3f91ec2cd1c468a699ff4cda65f#note_376420486 `gitlab-org/charts/gitlab` https://gitlab.com/gitlab-org/charts/gitlab/-/merge_requests/1442 - [x] Update https://gitlab.com/gitlab-org/charts/gitlab/-/blob/master/scripts/support/changelog/Dangerfile - [x] Update https://gitlab.com/gitlab-org/charts/gitlab/-/blob/master/scripts/support/metadata/Dangerfile `gitlab-services/version-gitlab-com` https://gitlab.com/gitlab-services/version-gitlab-com/-/merge_requests/511 - [x] Update https://gitlab.com/gitlab-services/version-gitlab-com/-/blob/master/danger/specs/Dangerfile - [x] Update https://gitlab.com/gitlab-services/version-gitlab-com/-/blob/master/danger/metadata/Dangerfile,2,Technical Task,3.0,"El PBI describe una serie de actualizaciones técnicas necesarias para eliminar el soporte de ~backstage en varios archivos de configuración de Danger. Aunque es comprensible, carece de un contexto más amplio sobre el impacto de estos cambios y no aborda riesgos potenciales. Requiere refinamiento para ser más claro y completo.",,2,2,3.152797470253549,1.152797470253549,Pequeña (1-3 SP),3,1
278964,Investigate and fix logging in BatchCounter - ## Background At https://gitlab.com/gitlab-org/gitlab/-/merge_requests/41552 logging was added for failing `BatchCounter` queries in order to help better understand what requires better optimization. However since than I wasn't able to locate any log line added by this logger nor on [production logs](https://log.gprd.gitlab.net/app/) neither [staging logs](https://nonprod-log.gitlab.net/) ## Goals 1. [ ] Investigate why no log lines was added and fix the issues 2. [ ] Extend logging to catch `start` `finish` queries failing in `BatchCount`,1,Bug,4.0,"El PBI describe un defecto en el sistema de logging del componente BatchCounter, lo que afecta la capacidad de optimización. Los objetivos son claros y estimables, aunque hay una ligera omisión en la descripción del impacto esperado de la solución. Sin embargo, el contexto y la necesidad de la investigación están bien definidos.",,0,1,1.9466045523943045,0.9466045523943045,Pequeña (1-3 SP),2,1
10171263,TypeError: Cannot set property 'hidden' of undefined - Sentry Issue: [FRONT-7H0](https://sentry.io/organizations/minds-inc/issues/1723610275/?referrer=gitlab_integration) ``` TypeError: Cannot set property 'hidden' of undefined at e.show (/static/en/main.060a243c762a4d984556.js:10:2644372) at e.show (/static/en/main.060a243c762a4d984556.js:10:997636) at e.checkXHRError (/static/en/main.060a243c762a4d984556.js:10:4090010) at t.o [as _next] (/static/en/main.060a243c762a4d984556.js:10:2271205) at t.__tryOrUnsub (/static/en/main.060a243c762a4d984556.js:10:989498) ... (25 additional frame(s) were not displayed) ```,2,Bug,5.0,"El PBI describe un error específico con un mensaje de TypeError y proporciona un enlace a Sentry para más contexto. Es claro y directo, permitiendo a los desarrolladores entender el problema y su ubicación en el código. Cumple con los criterios de claridad y estimabilidad.",,0,2,3.7153758559316854,1.7153758559316854,Pequeña (1-3 SP),3,1
21149814,"FE: fix ToolHeader test file - Fix test in core based on discussion here https://gitlab.com/opengeoweb/opengeoweb/-/merge_requests/1015#note_819360978 Fix it in core, pull it in MUI5 branch",1,Technical Task,3.0,"El PBI describe una tarea técnica específica relacionada con la corrección de un archivo de prueba, pero carece de contexto sobre el impacto de la corrección en el sistema y no detalla los pasos necesarios para realizar la tarea. Es comprensible, pero necesita refinamiento para ser completamente claro y estimable.",,2,1,2.0440885643065165,1.0440885643065165,Pequeña (1-3 SP),2,1
10171270,"(feat): display error message to user when joining a group - ## Goal Users should be notified about errors when attempting to join a group to avoid confusion. In below video, user is banned from group so cannot join, but it is very unclear. ![Joining_Closed_Group_unclear](/uploads/edff64e4838480648e8217720ddc72b8/Joining_Closed_Group_unclear.mov)",2,User Story,4.0,"El PBI describe claramente un objetivo de negocio que entrega valor al usuario final al notificarle sobre errores al intentar unirse a un grupo. Sin embargo, podría beneficiarse de una descripción más detallada sobre el comportamiento esperado y los diferentes escenarios de error, lo que lo hace un poco menos claro en su implementación.",,3,2,2.717415709700347,0.7174157097003468,Pequeña (1-3 SP),3,1
21149814,FE: TAF field names helper - Create a small helper which returns the names of the field rows per index and changeGroup,2,Technical Task,4.0,"El PBI describe la creación de un helper técnico que no entrega valor directo al usuario final, lo que lo clasifica como una tarea técnica. La descripción es clara y específica, permitiendo estimar el esfuerzo requerido, aunque podría beneficiarse de más contexto sobre su uso o impacto en el sistema.",,2,2,3.591301778342861,1.591301778342861,Pequeña (1-3 SP),3,1
21149814,"FE: Save as workspace preset from workspace menu (options) - See user story full description. A workspace consists of view presets. If a Make a selector `getworkspacedata` which returns the data according to the `ScreenmanagerPresetFromBE` type and contains the following information: - See exact structure in https://gitlab.com/opengeoweb/opengeoweb/-/issues/3560 - Use emptyMapView as empty preset to indicate a empty map view - Enable the save as option in the menu. - Use the action `toggleWorkspaceDialog` as used in `WorkSpacePresetFormDialog` in `WorkspaceTabConnect`. Then the snackbar onSucces should automatically work, ensure onSucces is adjusted so it loads the new workspace and updates the url (ideas: 1; pass origin, or 2; create a new onSucces method). - If you press saveas then it should use the new id and new url (should be automatic).",5,User Story,3.0,"El PBI describe una funcionalidad que entrega valor al usuario final al permitir guardar un preset de espacio de trabajo. Sin embargo, carece de claridad en algunos aspectos, como la mitigación de riesgos y el contexto sistémico. Además, la descripción incluye múltiples flujos y detalles técnicos que podrían dificultar su comprensión. Requiere refinamiento para ser completamente estimable.",,3,5,3.3072911361107025,1.6927088638892975,Mediana (5-8 SP),3,1
278964,"Updating mirror_overwrite_diverged_branches is not persisted - ### Summary Updating gitlab.v4.objects.Project.only_mirror_protected_branches is not persisted ### Steps to reproduce Python3: ``` import gitlab import urllib.parse gl = gitlab.Gitlab(""https://gitlab.ourcompany.com/"", private_token=""<mytoken>"") gl_project = gl.projects.get(647, lazy=True) password = urllib.parse.quote(""<mypassword>"", safe="""") gl_project.import_url = f""https://{<myusername>}:{password}@git-codecommit.eu-central-1.amazonaws.com/v1/repos/{gl_project.name}"" gl_project.mirror = True gl_project.mirror_user_id = 68 gl_project.mirror_overwrite_diverged_branches = True gl_project.only_mirror_protected_branches = False gl_project.save() ``` ### Example Project - ### What is the current *bug* behavior? No error, but no effect either. Nothing is updated. When only calling `gl_project.mirror_overwrite_diverged_branches = True` (i.e. when not setting import_url), the GitLab server complains with status 400. ### What is the expected *correct* behavior? mirror_overwrite_diverged_branches should be persisted as True. ### Relevant logs and/or screenshots - ### Output of checks - #### Results of GitLab environment info GitLab 13.0.5, onprem, premium subscription #### Results of GitLab application Check - ### Possible fixes -",1,Bug,4.0,"El PBI describe un comportamiento anómalo en la funcionalidad de GitLab, donde la propiedad 'mirror_overwrite_diverged_branches' no se persiste como se espera. La descripción es clara y proporciona pasos para reproducir el problema, así como el comportamiento esperado. Sin embargo, falta información sobre el contexto del sistema y posibles soluciones, lo que impide una calificación más alta.",,0,1,2.156881486618387,1.1568814866183872,Pequeña (1-3 SP),2,1
10171263,(feat): analytics backend refactor - Is this a bug? Make sure to use the Bug template above and be as detailed in your report as possible.,21,Technical Task,4.0,"El PBI se clasifica como una 'Technical Task' porque se refiere a un refactor del backend de analytics, lo cual es trabajo estructural y no entrega valor directo al usuario final. La descripción es clara y se puede estimar, aunque podría beneficiarse de más detalles sobre el alcance del refactor y los objetivos específicos. No hay ambigüedad significativa, pero se podrían incluir más criterios de aceptación para mejorar la claridad.",,2,21,7.018224568819946,13.981775431180054,Épica/Compleja (13+ SP),8,2
10171263,"(feat): Support uploading transparent images to be used as logo - try and upload an unlisted image, and grab the /master version",3,User Story,3.0,"La historia es comprensible y se enfoca en una funcionalidad que entrega valor al usuario final al permitir la carga de imágenes transparentes como logotipos. Sin embargo, carece de detalles sobre el comportamiento esperado, como el formato de imagen aceptado, el tamaño máximo, y no menciona cómo se manejarán los errores en caso de que la carga falle. Requiere refinamiento para definir claramente el contexto y los criterios de aceptación.",,3,3,3.591492839626785,0.5914928396267851,Pequeña (1-3 SP),3,0
10171280,"Staging option not working for Android - <!--- Please read this! Before opening a new issue, make sure to search for keywords in the issues filtered by the ""T - Bug"" label and verify the issue you're about to submit isn't a duplicate. ---> ### Summary (Summarize the bug encountered concisely) ### Steps to reproduce (How one can reproduce the issue - this is very important) ### Platform information (Browser, device, system stats, screen size) ### What is the current *bug* behavior? (What actually happens) ### What is the expected *correct* behavior? (What you should see instead) ### Relevant logs and/or screenshots (Paste any relevant logs - please use code blocks (```) to format console output, logs, and code as it's very hard to read otherwise.) ### Possible fixes (If you can, link to the line of code that might be responsible for the problem)",1,Bug,4.0,"El PBI describe un defecto específico en la funcionalidad de la opción de staging para Android. Aunque la estructura es clara y se solicitan pasos para reproducir el error, falta información sobre el comportamiento esperado y los logs relevantes. Sin embargo, es estimable y comprensible, lo que justifica una calificación buena.",,0,1,1.7929974121943206,0.7929974121943206,Pequeña (1-3 SP),2,1
278964,"Support `monaco-editor` in Jest - ## Description If you try migrating the `spec/javascripts/ide/components/repo_editor_spec.js` to Jest, you'll quickly learn that `monaco-editor` is incompatible with Jest... ``` Test suite failed to run Cannot find module 'monaco-editor' from 'editor_spec.js' > 1 | import { editor as monacoEditor } from 'monaco-editor'; | ^ 2 | import Editor from '~/ide/lib/editor'; 3 | import { file } from '../helpers'; 4 | at Resolver.resolveModule (node_modules/jest-resolve/build/index.js:230:17) at Object.<anonymous> (spec/frontend/ide/lib/editor_spec.js:1:1) ``` This is probably related to us having [a special Webpack loader for monaco](https://gitlab.com/gitlab-org/gitlab/blob/181df9086a629bf93115901209bb8bf45d91d807/config/webpack.config.js#L8)... ## Proposal [This comment](https://github.com/facebook/create-react-app/issues/5881#issuecomment-441249405) implied that this might not be an issue with newer versions of monaco. If that doesn't work, we'll need to look at building a mock :disappointed: **UPDATE: We are past the version mentioned in the linked comment above, but are still having issues. See [details in this note](https://gitlab.com/gitlab-org/gitlab/issues/119194#note_284408706).** ## Context The following discussion from !22095 should be addressed: - [ ] @pslaughter started a [discussion](https://gitlab.com/gitlab-org/gitlab/merge_requests/22095#note_263315921): > **note:** Had to revert migrating the following specs: > ``` > spec/javascripts/ide/components/activity_bar_spec.js > spec/javascripts/ide/components/ide_tree_list_spec.js > spec/javascripts/ide/components/repo_tab_spec.js > ``` > > Because for some reason the combination of specs + Karma's non-sandboxed environment caused `repo_editor_spec` to [fail with some weird errors](https://gitlab.com/gitlab-org/gitlab/-/jobs/384738290): > > ``` > Error: ModelService: Cannot add model because it already exists! > 9644 at ModelServiceImpl.../../../node_modules/monaco-editor/esm/vs/editor/common/services/modelServiceImpl.js.ModelServiceImpl._createModelData (webpack:///builds/gitlab-org/gitlab/node_modules/monaco-editor/esm/vs/editor/common/services/modelServiceImpl.js:382:1 <- spec/javascripts/test_bundle.js:1535116:19) > 9645 at ModelServiceImpl.../../../node_modules/monaco-editor/esm/vs/editor/common/services/modelServiceImpl.js.ModelServiceImpl.createModel (webpack:///builds/gitlab-org/gitlab/node_modules/monaco-editor/esm/vs/editor/common/services/modelServiceImpl.js:392:1 <- spec/javascripts/test_bundle.js:1535126:30) > 9646 at doCreateModel (webpack:///builds/gitlab-org/gitlab/node_modules/monaco-editor/esm/vs/editor/standalone/browser/standaloneEditor.js:82:1 <- spec/javascripts/test_bundle.js:1574530:102) > 9647 at Object.createModel (webpack:///builds/gitlab-org/gitlab/node_modules/monaco-editor/esm/vs/editor/standalone/browser/standaloneEditor.js:97:1 <- spec/javascripts/test_bundle.js:1574545:16) > 9648 at new Model (webpack:///ide/lib/common/model.js:1132:1 <- spec/javascripts/test_bundle.js:2202524:69) > 9649 at ModelManager.addModel (webpack:///ide/lib/common/model_manager.js:460:1 <- spec/javascripts/test_bundle.js:2203416:42) > 9650 at UserContext.<anonymous> (webpack:///builds/gitlab-org/gitlab/spec/javascripts/ide/lib/common/model_manager_spec.js:79:1 <- spec/javascripts/test_bu > ``` > > Creating a follow up issue for this...",3,Spike,3.0,"El PBI describe un problema técnico relacionado con la incompatibilidad de `monaco-editor` en Jest, lo que sugiere que se necesita investigación para encontrar una solución. Aunque se proporciona contexto y referencias, la falta de un enfoque claro para mitigar riesgos y pasos específicos para la investigación hace que sea comprensible pero requiera refinamiento.",,1,3,2.123803355453812,0.8761966445461882,Pequeña (1-3 SP),2,1
10171263,(fix): Unlisted content only on /v2/container for its owner - Is this a bug? Make sure to use the Bug template above and be as detailed in your report as possible.,2,Bug,4.0,"El PBI describe un comportamiento anómalo relacionado con contenido no listado que debería ser visible solo para su propietario. La descripción es clara y se puede estimar, aunque podría beneficiarse de más detalles sobre el contexto y el impacto en el usuario final.",,0,2,2.4980215066188602,0.49802150661886024,Pequeña (1-3 SP),2,0
278964,"Geo: Update the Geo setting forms - ## Problems to solve - Too many help-text - Inconsistency in the width of the form fields - No the limitations on the input ## Current design ![Screenshot_2020-04-29_at_14.05.32](/uploads/ea7ea47cfff9e04a00ccb619a9940e99/Screenshot_2020-04-29_at_14.05.32.png) ## Proposed design ![Setting-proposed](/uploads/5cdd49ec927512aa7360ebb55eb1d489/Setting-proposed.png) - [Prototype](https://www.sketch.com/s/c8130d05-600c-4ad4-8c2e-002500a95b62/p/216134-settings) - [Spec](https://gitlab-org.gitlab.io/gitlab-design/hosted/sunjung/%23216134-settings/) ## Rules | Input type | Field name | Possible value range | Default value | | ------ | ------ | ------ | ------ | | Number | Connection timeout (in seconds) | `1-120` | 10 | | Text | Allowed Geo IP | `IP format` | `0.0.0.0/0, ::/0` | ## References - [Help text of forms](https://design.gitlab.com/components/forms#help-text)",3,Technical Task,3.0,"El PBI describe problemas de diseño y propone cambios en la interfaz, pero carece de un contexto claro sobre el impacto en el usuario final y no define completamente los pasos necesarios para implementar los cambios. Requiere refinamiento para ser más claro y específico.",,2,3,1.9939215520643885,1.0060784479356115,Pequeña (1-3 SP),2,1
278964,"Trigger ProjectStatistics update on ContainerRegistry manifest delete event - ## Problem As part of https://gitlab.com/gitlab-org/gitlab/-/issues/354480, we started triggering project statistics updates when receiving a tag creation or deletion event from the container registry. This was done in https://gitlab.com/gitlab-org/gitlab/-/merge_requests/85108. In https://gitlab.com/gitlab-com-top-initiatives/free-saas-user-efficiency/free-saas/-/issues/93#note_1026424298, we have now identified that we're missing one event: manifest deletions. Deleting a manifest on the new registry is a DB cascading operation that will also delete any tags. However, because the tag deletion happens behind the scenes on the DB, there is no tag delete event emitted in this situation. As result, a project's cached registry usage is not updated when a manifest is deleted. This is critical for active repositories (as soon there will be a tag creation/deletion event that will fix the out-of-sync project usage), but if the manifest being deleted is the last one on the repository, there will be no more events for that repository and we're stuck with a non-zero cached project usage on the Rails side forever. ## Solution In https://gitlab.com/gitlab-org/gitlab/-/merge_requests/85108/diffs#291d6eaf4f8480001607e173f9402fb4dde7156a_63_77 we skip processing registry events if they don't target a tag. We need to change this. We should also process a delete event when there is no `target.tag` field in the payload, just a `target.digest`. Sample manifest delete event payload: ```json { ""events"": [ { ""id"": ""fe702f5b-4e46-4f82-abd8-f40047930dc2"", ""timestamp"": ""2022-07-14T12:18:45.019877+01:00"", ""action"": ""delete"", ""target"": { ""digest"": ""sha256:a777c9c66ba177ccfea23f2a216ff6721e78a662cd17019488c417135299cd89"", ""repository"": ""new/repo"" }, ""request"": { ""id"": ""f20013f5-0543-4991-89bf-058c228ceaaf"", ""addr"": ""172.16.123.1:61829"", ""host"": ""172.16.123.1:5000"", ""method"": ""DELETE"", ""useragent"": ""HTTPie/3.2.1"" }, ""actor"": {}, ""source"": { ""addr"": ""Joaos-MBP-GitLab.local:5000"", ""instanceID"": ""d063c416-d185-456f-8fd3-e94d13fed32c"" } } ] } ```",2,Technical Task,4.0,"El PBI describe un cambio técnico necesario para actualizar las estadísticas del proyecto en respuesta a un evento de eliminación de manifiesto. Es claro y específico en cuanto a la solución propuesta, pero podría beneficiarse de una mayor claridad sobre el impacto en el sistema y la mitigación de riesgos asociados. Sin embargo, no presenta ambigüedades significativas y es estimable.",,2,2,1.8552069933258755,0.14479300667412454,Pequeña (1-3 SP),2,0
278964,Move service desk to core - This is a follow up of https://gitlab.com/gitlab-org/gitlab/-/issues/214839 which moves service desk from **Premium** to **Core** with a simple change to license file. Moving service desk to core can be broken down into some tasks: #### Backend - [x] Move support bot related to code to core https://gitlab.com/gitlab-org/gitlab/-/merge_requests/34883 - [x] Remove licence checks: https://gitlab.com/gitlab-org/gitlab/-/merge_requests/35444 - [x] Move backend models/api code: https://gitlab.com/gitlab-org/gitlab/-/merge_requests/35557 - [x] Move backend controllers/services code https://gitlab.com/gitlab-org/gitlab/-/merge_requests/35666 - [x] Move backend mailers/workers code https://gitlab.com/gitlab-org/gitlab/-/merge_requests/36132 - [x] Move usage data to core https://gitlab.com/gitlab-org/gitlab/-/merge_requests/37080 #### Frontend - [x] Move frontend files https://gitlab.com/gitlab-org/gitlab/-/merge_requests/36613 - [x] Update documentation https://gitlab.com/gitlab-org/gitlab/-/merge_requests/37116 #### Follow up improvements - [x] Add translations for frontend files including emails https://gitlab.com/gitlab-org/gitlab/-/merge_requests/37705,3,Technical Task,4.0,"El PBI describe una tarea técnica clara y específica relacionada con la reubicación del servicio de soporte, lo que implica cambios en el backend y frontend. Aunque se detalla el trabajo a realizar, podría beneficiarse de una mejor descripción del impacto en el sistema y de los riesgos asociados a la migración.",,2,3,2.9782742085113747,0.0217257914886253,Pequeña (1-3 SP),3,0
10171280,"Data-saver is not fetching thumbs for image posts - <!--- Please read this! Before opening a new issue, make sure to search for keywords in the issues filtered by the ""T - Bug"" label and verify the issue you're about to submit isn't a duplicate. ---> ### Summary (Summarize the bug encountered concisely) ### Steps to reproduce (How one can reproduce the issue - this is very important) ### Platform information (Browser, device, system stats, screen size) ### What is the current *bug* behavior? (What actually happens) ### What is the expected *correct* behavior? (What you should see instead) ### Relevant logs and/or screenshots (Paste any relevant logs - please use code blocks (```) to format console output, logs, and code as it's very hard to read otherwise.) ### Possible fixes (If you can, link to the line of code that might be responsible for the problem)",2,Bug,4.0,"El PBI describe un defecto específico relacionado con la funcionalidad de un 'data-saver' que no está recuperando miniaturas para publicaciones de imágenes. Aunque la estructura es clara y se mencionan pasos para reproducir el error, falta información sobre el contexto del sistema y la severidad del bug, lo que impide una estimación perfecta.",,0,2,1.798084391432449,0.20191560856755109,Pequeña (1-3 SP),2,0
278964,"Display Namespace ID in Admin UI for Users and Groups - ## Summary of Problem As a support team member, it is difficult to identify a namespace ID because it's not displayed in the GitLab Admin UI. Additional details in this thread: https://gitlab.com/gitlab-data/analytics/-/merge_requests/1920#note_328548629 ## Recommendation Add `namespace ID` to the user and group admin pages in the GitLab UI",1,User Story,4.0,"La historia de usuario está bien definida y proporciona un contexto claro sobre el problema que enfrenta el equipo de soporte. Se enfoca en la necesidad de mostrar el ID de namespace en la UI de administración, lo que entrega valor directo a los usuarios finales. Sin embargo, podría beneficiarse de una descripción más detallada sobre cómo se espera que se vea la implementación y el impacto en la experiencia del usuario.",,3,1,2.1197164056015874,1.1197164056015874,Pequeña (1-3 SP),2,1
278964,"Docs: Design Management is moving from Premium to Core - ### Problem to solve Design Management is moving to Core in GitLab 13.0. Adjust the docs: The following are being changed in https://gitlab.com/gitlab-org/gitlab/-/merge_requests/31573: * [x] Update Design Management docs page - [x] Remove the badge - [x] Add `[Moved](https://gitlab.com/gitlab-org/gitlab/-/issues/212566) to Core in GitLab 13.0.` to the versions note. * [x] Update To-Dos doc removing the Premium badge: (this MR needs to essentially be reverted https://gitlab.com/gitlab-org/gitlab/-/merge_requests/29746) * [x] Search and update other docs/ mentions to designs The following is being changed in https://gitlab.com/gitlab-org/gitlab-docs/-/merge_requests/873: * [x] Update docs global nav And finally, elsewhere: * [x] Mention on GitLab 13.0 release post ### Who can address the issue ~""group::knowledge"" ### Other links/references https://gitlab.com/gitlab-org/gitlab/-/merge_requests/29770",1,Technical Task,4.0,"El PBI describe cambios específicos en la documentación relacionados con la transición de Design Management a Core, lo que implica trabajo técnico en la actualización de documentos. Aunque es claro y estimable, podría beneficiarse de un contexto adicional sobre el impacto en los usuarios finales.",,2,1,1.9510697276369144,0.9510697276369144,Pequeña (1-3 SP),2,1
10171270,/plus & /nodes marketing pages to follow new templates - - [x] plus - [ ] pro @michaelfbradley please provide these mockups for @edgebal and advise when you will have them.,2,Technical Task,2.0,"El PBI presenta ambigüedad en la descripción de los requisitos y no define claramente el impacto o comportamiento esperado. Además, agrupa múltiples flujos (páginas de marketing y plantillas) sin detallar cómo se implementarán. Requiere refinamiento para ser comprensible y estimable.",,2,2,3.903454561316493,1.9034545613164928,Pequeña (1-3 SP),3,1
10171270,"Images in comments are not working when clicked in web app - <!--- Please read this! Before opening a new issue, make sure to search for keywords in the issues filtered by the ""T - Bug"" label and verify the issue you're about to submit isn't a duplicate. ---> ### Summary When clicking through to view an image from a thread (https://www.minds.com/newsfeed/938949270826668032), it is coming up as a ""post may not exist"" error. It works in the apps, but not in the web app. Image link e.g. https://www.minds.com/media/938988244965883904 ### Steps to reproduce Go to the chat in top link, scroll down and click the image. ### Platform information Windows 10, Chrome, Brave iPhone SE, Safari ### What is the current *bug* behavior? ### What is the expected *correct* behavior? Image should display as normal on all browsers/apps. ### Relevant logs and/or screenshots ![comment_image_2](/uploads/9f7c1672afca5f4105a110102564e47f/comment_image_2.PNG) ![comment_image](/uploads/fac3b0e0fc8634a294e9e8049d185189/comment_image.PNG) ### Possible fixes",2,Bug,4.0,"El PBI describe un defecto claro en la funcionalidad de la aplicación web, especificando el comportamiento actual y el comportamiento esperado. Incluye pasos para reproducir el error y detalles sobre la plataforma, lo que facilita la estimación y resolución. Sin embargo, podría beneficiarse de una mayor claridad en la descripción de los logs y posibles soluciones.",,0,2,2.304371072402399,0.3043710724023989,Pequeña (1-3 SP),2,0
4456656,Homepage > Pajamas logo > Animation - Ensure the animation used on the homepage of design.gitlab.com is following our motion guidelines and/or update motion guidelines as needed. --- The following discussion from !216 should be addressed: - [ ] @tauriedavis started a [discussion](https://gitlab.com/gitlab-org/design.gitlab.com/merge_requests/216#note_134646588): (+5 comments) > Do these animations match our motion guidelines? Or do we need to add to our motion guidelines?,1,Spike,4.0,"El PBI se centra en investigar si las animaciones cumplen con las pautas de movimiento existentes y si es necesario actualizarlas. Aunque es claro y tiene un objetivo definido, la naturaleza de la tarea implica discusión y análisis, lo que puede llevar a omisiones triviales en la definición de los resultados esperados.",,1,1,1.8828410858006088,0.8828410858006088,Pequeña (1-3 SP),2,1
278964,"Update translations levels (Apr 2022) - ## Introduction With the implementation of the feature to show the [translation coverage](https://gitlab.com/gitlab-org/gitlab/-/issues/328430) in the language selection dropdown, the translation levels need to be updated on a monthly cadence. ## Proposal Once the monthly merge of the new translations is complete, update the translation levels [data](https://gitlab.com/gitlab-org/gitlab/-/blob/master/lib/gitlab/i18n.rb#L43) from Crowdin. ## Documentation * https://docs.gitlab.com/ee/development/i18n/merging_translations.html#manually-update-the-translation-levels #### ToDo * [x] After cloning: update Title, set Milestone, Due date (15th), Related to previous month's issue. * [x] After the 1st of the month: assign to yourself, set ~2526320 * [x] Complete the [regular monthly merge](https://gitlab.com/groups/gitlab-org/-/epics/3571) of translations from Crowdin. * [x] Get the translation levels (% approved words) from [Crowdin](https://crowdin.com/project/gitlab-ee). * [x] Create an MR to update the translation levels [data](https://gitlab.com/gitlab-org/gitlab/-/blob/master/lib/gitlab/i18n.rb#L43). * [x] Associate that MR to this issue. * [x] Complete the MR. * [x] When done, clone [this template issue](https://gitlab.com/gitlab-org/gitlab/-/issues/349815) for the next milestone.",1,Technical Task,4.0,"El PBI describe un proceso técnico para actualizar niveles de traducción, lo que no entrega valor directo al usuario final. Los pasos son claros y estimables, aunque podría beneficiarse de un contexto adicional sobre el impacto de la actualización.",,2,1,2.3856375502330076,1.3856375502330076,Pequeña (1-3 SP),2,1
10171263,(test): Create spec tests for Snapshot classes - Is this a bug? Make sure to use the Bug template above and be as detailed in your report as possible.,3,Technical Task,4.0,"El PBI describe la creación de pruebas específicas para las clases Snapshot, lo que implica un trabajo técnico necesario para asegurar la calidad del código. Aunque no se menciona un impacto visual inmediato, la tarea es clara y estimable. Sin embargo, podría beneficiarse de más contexto sobre el alcance de las pruebas y su relación con el sistema en general.",,2,3,5.001233529461769,2.0012335294617687,Pequeña (1-3 SP),5,1
10171270,(chore): Disable post scheduler when editing old posts - Is this a bug? Make sure to use the Bug template above and be as detailed in your report as possible.,1,Technical Task,3.0,"El PBI describe una tarea técnica relacionada con la desactivación de un programador de publicaciones al editar publicaciones antiguas. Aunque es comprensible, carece de contexto sobre por qué es necesario este cambio y cómo impacta en el sistema. No se especifican los riesgos asociados ni los pasos para implementar la solución, lo que sugiere que requiere refinamiento.",,2,1,2.688830408420308,1.688830408420308,Pequeña (1-3 SP),3,2
278964,"Enable `assumeImmutableResults` in `ee/app/assets/javascripts/security_configuration/dast_profiles/dast_site_profiles/graphql/provider.js` - * [ ] Set `assumeImmutableResults` to `true` in the Apollo provider that's instantiated in `ee/app/assets/javascripts/security_configuration/dast_profiles/dast_site_profiles/graphql/provider.js` * [ ] Verify that the app is working properly. * [ ] If needed, update the implementation so that the app works with immutable objects (e.g. leverage `immer` for cache mutations).",1,Technical Task,3.0,"El PBI describe una tarea técnica que implica la configuración de un proveedor de Apollo y la verificación del funcionamiento de la aplicación. Sin embargo, carece de contexto sobre el impacto de esta tarea en el sistema y no detalla cómo se medirá el éxito de la implementación. Requiere refinamiento para ser más claro y comprensible.",,2,1,3.091731972447398,2.091731972447398,Pequeña (1-3 SP),3,2
278964,"Container Registry Details: split details from tags call to reduce LCP - In the container registry details page, the whole UI is gated behind a skeleton loader. Similarly to the list page we could speed up the header part to be shown if we separate our query in two pieces: - Load all the data - Load the tags From a rapid test in a local environment it's visible that if we remove `tags` form the query the results are ready in half of the time (280ms) While loading details plus tags takes around `560ms` this is because for each tag rails is doing 3 requests to the container registry. Doing like this will make the page first load the header and populate it, while the skeleton loader for the tags is still shown, and when the tags are ready show the tags.",2,Technical Task,4.0,"El PBI describe una mejora técnica en la carga de datos de la interfaz de usuario, separando la consulta de datos y etiquetas para optimizar el tiempo de carga. Es claro y estimable, pero podría beneficiarse de una descripción más detallada sobre la implementación y los posibles riesgos asociados.",,2,2,3.386694302388392,1.386694302388392,Pequeña (1-3 SP),3,1
